Country,Horizon,Return,Asset Class
Hungary,2017,-0.8148803064,Bond
Indonesia,2017,4.599000022,Bond
Ireland,2017,0.6329914102,Bond
Israel,2017,-6.16918371,Bond
Isle of Man,2017,-1.572480355,Bond
India,2017,-0.4485270486,Bond
British Indian Ocean Territory,2017,-3.268304723,Bond
Iraq,2017,-8.257343301,Bond
Iran,2017,6.140743258,Bond
Iceland,2017,3.332154327,Bond
Italy,2017,-16.51814795,Bond
Jersey,2017,-0.6564494233,Bond
Jamaica,2017,-2.206758869,Bond
Jordan,2017,8.265701827,Bond
Japan,2017,-0.8264507717,Bond
Kenya,2017,-3.991820187,Bond
Kyrgyzstan,2017,-3.67176007,Bond
Cambodia,2017,-6.817112695,Bond
Kiribati,2017,-7.323811087,Bond
Comoros,2017,5.473550766,Bond
Saint Kitts and Nevis,2017,-1.302974879,Bond
North Korea,2017,-0.5669639531,Bond
South Korea,2017,-2.49726567,Bond
Kuwait,2017,-2.367519579,Bond
Cayman Islands,2017,0.482459141,Bond
Kazakhstan,2017,-12.77507253,Bond
Lao People's Democratic Republic,2017,-8.971039896,Bond
Lebanon,2017,4.955621863,Bond
Saint Lucia,2017,8.327905784,Bond
Liechtenstein,2017,4.914391313,Bond
Sri Lanka,2017,-0.1144518829,Bond
Liberia,2017,11.91327054,Bond
Lesotho,2017,4.22914263,Bond
Lithuania,2017,-3.863397401,Bond
Luxembourg,2017,0.6621756893,Bond
Latvia,2017,-4.38572468,Bond
Libya,2017,-3.810724335,Bond
Morocco,2017,-0.14134689,Bond
Monaco,2017,-12.18915917,Bond
Moldova,2017,8.162506333,Bond
Montenegro,2017,4.463850018,Bond
Saint-Martin (France),2017,-10.25579776,Bond
Madagascar,2017,9.124234981,Bond
Marshall Islands,2017,-4.128507961,Bond
Macedonia,2017,5.515359553,Bond
Mali,2017,-0.3490855714,Bond
Myanmar,2017,2.355470518,Bond
Mongolia,2017,0.9034771736,Bond
Macau,2017,2.919555424,Bond
Northern Mariana Islands,2017,4.279185351,Bond
Martinique,2017,5.524241555,Bond
Mauritania,2017,0.6717438639,Bond
Montserrat,2017,8.530910638,Bond
Malta,2017,3.659819165,Bond
Mauritius,2017,9.055001174,Bond
Maldives,2017,4.97038976,Bond
Malawi,2017,-8.517630636,Bond
Mexico,2017,2.663877916,Bond
Malaysia,2017,7.850896777,Bond
Mozambique,2017,-5.960415189,Bond
Namibia,2017,-0.5785817183,Bond
New Caledonia,2017,-3.155595798,Bond
Niger,2017,4.517899652,Bond
Norfolk Island,2017,-4.998054692,Bond
Nigeria,2017,-5.795954815,Bond
Nicaragua,2017,10.79444354,Bond
The Netherlands,2017,-4.820467063,Bond
Norway,2017,-0.2580378213,Bond
Nepal,2017,-2.721092996,Bond
Nauru,2017,-8.386893982,Bond
Niue,2017,-8.388281193,Bond
New Zealand,2017,-3.801011042,Bond
Oman,2017,-7.383579252,Bond
Panama,2017,-2.417666774,Bond
Peru,2017,-1.786883067,Bond
French Polynesia,2017,-5.463460544,Bond
Papua New Guinea,2017,10.55474847,Bond
Philippines,2017,-3.985515099,Bond
Pakistan,2017,1.010961931,Bond
Poland,2017,1.951617301,Bond
St. Pierre and Miquelon,2017,-1.381992582,Bond
Pitcairn,2017,-0.2813351898,Bond
Puerto Rico,2017,2.012522608,Bond
"Palestine, State of",2017,2.352763467,Bond
Portugal,2017,6.228937778,Bond
Palau,2017,-2.703418207,Bond
Paraguay,2017,3.101426145,Bond
Qatar,2017,-8.227005887,Bond
Réunion,2017,7.867616386,Bond
Romania,2017,6.917502656,Bond
Serbia,2017,-16.21416667,Bond
Russian Federation,2017,-3.087556631,Bond
Rwanda,2017,14.76897672,Bond
Saudi Arabia,2017,5.813530593,Bond
Solomon Islands,2017,2.998556747,Bond
Seychelles,2017,-3.340260939,Bond
Sudan,2017,7.403104952,Bond
Sweden,2017,0.5189491947,Bond
Singapore,2017,3.665772193,Bond
Saint Helena,2017,0.7882910179,Bond
Slovenia,2017,9.324334164,Bond
Svalbard and Jan Mayen Islands,2017,8.378330297,Bond
Slovakia,2017,1.679220905,Bond
Sierra Leone,2017,-7.898391443,Bond
San Marino,2017,6.924208271,Bond
Senegal,2017,-14.88437309,Bond
Somalia,2017,6.478900635,Bond
Suriname,2017,8.863190415,Bond
South Sudan,2017,-1.487619019,Bond
Sao Tome and Principe,2017,1.439118111,Bond
El Salvador,2017,-3.161772832,Bond
Sint Maarten (Dutch part),2017,-6.931000905,Bond
Syria,2017,0.9701740996,Bond
Swaziland,2017,-7.696863175,Bond
Turks and Caicos Islands,2017,-2.019256161,Bond
Chad,2017,-6.889012908,Bond
French Southern Territories,2017,7.71536262,Bond
Togo,2017,-8.849736852,Bond
Thailand,2017,-6.964820324,Bond
Tajikistan,2017,7.982680943,Bond
Tokelau,2017,8.376574402,Bond
Timor-Leste,2017,-4.195447132,Bond
Turkmenistan,2017,-12.67261106,Bond
Tunisia,2017,1.369049656,Bond
Tonga,2017,-5.862166477,Bond
Turkey,2017,0.439154143,Bond
Trinidad and Tobago,2017,-8.480309275,Bond
Tuvalu,2017,-3.83048761,Bond
Taiwan,2017,-20.05885373,Bond
Tanzania,2017,-6.805658467,Bond
Ukraine,2017,-0.2148175742,Bond
Uganda,2017,-5.637968095,Bond
United States Minor Outlying Islands,2017,2.683990729,Bond
United States,2017,0.4112256038,Bond
Uruguay,2017,-0.02840859804,Bond
Uzbekistan,2017,-0.05039321964,Bond
Vatican,2017,2.387123773,Bond
Saint Vincent and the Grenadines,2017,1.256221916,Bond
Venezuela,2017,-15.36901888,Bond
Virgin Islands (British),2017,11.5174774,Bond
Virgin Islands (U.S.),2017,-1.096792131,Bond
Vietnam,2017,-1.296781789,Bond
Vanuatu,2017,-4.308393425,Bond
Wallis and Futuna Islands,2017,3.977298823,Bond
Samoa,2017,-9.18105709,Bond
Yemen,2017,5.791582019,Bond
Mayotte,2017,-8.700608923,Bond
South Africa,2017,-5.866564959,Bond
Zambia,2017,-4.830909387,Bond
Zimbabwe,2017,10.02099245,Bond
Andorra,YTD,-0.9007612635,FX
United Arab Emirates,YTD,-0.7063810378,FX
Afghanistan,YTD,2.585056672,FX
Antigua and Barbuda,YTD,4.676565678,FX
Anguilla,YTD,2.622264226,FX
Albania,YTD,1.351840949,FX
Armenia,YTD,-0.3968353926,FX
Angola,YTD,1.868592,FX
Antarctica,YTD,2.300859889,FX
Argentina,YTD,-2.648773161,FX
American Samoa,YTD,-2.153194172,FX
Austria,YTD,-0.5198372216,FX
Australia,YTD,-0.04914852315,FX
Aruba,YTD,2.466527252,FX
Åland Islands,YTD,-0.6907406379,FX
Azerbaijan,YTD,9.64875581,FX
Bosnia and Herzegovina,YTD,-3.573132611,FX
Barbados,YTD,-2.210716028,FX
Bangladesh,YTD,0.1972762561,FX
Belgium,YTD,1.756416187,FX
Burkina Faso,YTD,-0.3812106288,FX
Bulgaria,YTD,-0.4500650072,FX
Bahrain,YTD,1.746590073,FX
Burundi,YTD,-0.9082000023,FX
Benin,YTD,-1.09166888,FX
Saint Barthélemy,YTD,-0.3987360404,FX
Bermuda,YTD,-0.005646489054,FX
Brunei Darussalam,YTD,2.388009454,FX
Bolivia,YTD,-3.203697578,FX
Caribbean Netherlands,YTD,1.153995756,FX
Brazil,YTD,-3.12278008,FX
Bahamas,YTD,-1.182400231,FX
Bhutan,YTD,-0.5033202229,FX
Bouvet Island,YTD,-0.5972393275,FX
Botswana,YTD,-2.389737859,FX
Belarus,YTD,1.254378397,FX
Belize,YTD,10.16957866,FX
Canada,YTD,0.5698376207,FX
Cocos (Keeling) Islands,YTD,4.844647097,FX
"Congo, Democratic Republic of",YTD,-0.1688043746,FX
Central African Republic,YTD,-4.305496023,FX
Congo,YTD,0.8510915357,FX
Switzerland,YTD,3.914787244,FX
Côte d'Ivoire,YTD,3.413655316,FX
Cook Islands,YTD,-0.7093129937,FX
Chile,YTD,1.068388992,FX
Cameroon,YTD,-6.886023289,FX
China,YTD,-1.735359138,FX
Colombia,YTD,-2.016972211,FX
Costa Rica,YTD,0.2983651098,FX
Cuba,YTD,0.6835206851,FX
Cape Verde,YTD,2.404404586,FX
Curaçao,YTD,7.515108918,FX
Christmas Island,YTD,-2.145333431,FX
Cyprus,YTD,2.449029481,FX
Czech Republic,YTD,-3.138097196,FX
Germany,YTD,3.351060062,FX
Djibouti,YTD,3.964044099,FX
Denmark,YTD,2.644969998,FX
Dominica,YTD,-3.015485966,FX
Dominican Republic,YTD,0.02866506768,FX
Algeria,YTD,0.5765931927,FX
Ecuador,YTD,-4.636864806,FX
Estonia,YTD,-1.265971314,FX
Egypt,YTD,1.520237513,FX
Western Sahara,YTD,3.205619431,FX
Eritrea,YTD,-2.004880361,FX
Spain,YTD,-1.277192387,FX
Ethiopia,YTD,2.452746967,FX
Finland,YTD,-0.205141892,FX
Fiji,YTD,3.533197663,FX
Falkland Islands,YTD,-3.141295724,FX
"Micronesia, Federated States of",YTD,1.106661901,FX
Faroe Islands,YTD,2.946934485,FX
France,YTD,-2.171959977,FX
Gabon,YTD,7.084325508,FX
United Kingdom,YTD,2.240016888,FX
Grenada,YTD,-2.527696458,FX
Georgia,YTD,-0.5725134225,FX
French Guiana,YTD,1.26507657,FX
Guernsey,YTD,3.540104588,FX
Ghana,YTD,2.101247083,FX
Gibraltar,YTD,-1.449998304,FX
Greenland,YTD,-1.571264614,FX
Gambia,YTD,-1.315498761,FX
Guinea,YTD,1.656306601,FX
Guadeloupe,YTD,-0.1510527821,FX
Equatorial Guinea,YTD,1.668458956,FX
Greece,YTD,-0.8108035081,FX
South Georgia and the South Sandwich Islands,YTD,-0.5503946231,FX
Guatemala,YTD,-0.1927587564,FX
Guam,YTD,3.816801489,FX
Guinea-Bissau,YTD,0.3658768205,FX
Guyana,YTD,2.715717359,FX
Hong Kong,YTD,2.150723376,FX
Heard and McDonald Islands,YTD,4.568806657,FX
Honduras,YTD,6.16437079,FX
Croatia,YTD,-0.4399980157,FX
Haiti,YTD,1.158500134,FX
Hungary,YTD,-3.640365958,FX
Indonesia,YTD,2.024103152,FX
Ireland,YTD,-2.792806881,FX
Israel,YTD,-0.7280032329,FX
Isle of Man,YTD,-3.295104501,FX
India,YTD,2.714241881,FX
British Indian Ocean Territory,YTD,-6.609267765,FX
Iraq,YTD,0.5985351618,FX
Iran,YTD,-2.093679149,FX
Iceland,YTD,-2.61748354,FX
Italy,YTD,-3.451580436,FX
Jersey,YTD,-2.360086705,FX
Jamaica,YTD,-2.084695363,FX
Jordan,YTD,-5.453877458,FX
Japan,YTD,-0.5478916834,FX
Kenya,YTD,-2.460318043,FX
Kyrgyzstan,YTD,4.037581688,FX
Cambodia,YTD,-0.4408600656,FX
Kiribati,YTD,1.980011571,FX
Comoros,YTD,0.8571675164,FX
Saint Kitts and Nevis,YTD,0.8261829963,FX
North Korea,YTD,5.83449374,FX
South Korea,YTD,-4.08475437,FX
Kuwait,YTD,-3.225691956,FX
Cayman Islands,YTD,2.003951223,FX
Kazakhstan,YTD,2.042755632,FX
Lao People's Democratic Republic,YTD,1.592517832,FX
Lebanon,YTD,-1.674309738,FX
Saint Lucia,YTD,-0.2269729813,FX
Liechtenstein,YTD,-4.680153462,FX
Sri Lanka,YTD,-1.074999483,FX
Liberia,YTD,3.855548308,FX
Lesotho,YTD,4.605441464,FX
Lithuania,YTD,5.592820445,FX
Luxembourg,YTD,1.63627849,FX
Latvia,YTD,-6.146081923,FX
Libya,YTD,2.157867946,FX
Morocco,YTD,-0.3793112298,FX
Monaco,YTD,1.419478891,FX
Moldova,YTD,4.308426337,FX
Montenegro,YTD,-0.8590276817,FX
Saint-Martin (France),YTD,2.379830888,FX
Madagascar,YTD,1.431891021,FX
Marshall Islands,YTD,-2.440893819,FX
Macedonia,YTD,1.263678957,FX
Mali,YTD,3.948898473,FX
Myanmar,YTD,0.8686989902,FX
Mongolia,YTD,0.8084769367,FX
Macau,YTD,0.3404537826,FX
Northern Mariana Islands,YTD,-0.8152182914,FX
Martinique,YTD,5.375442746,FX
Mauritania,YTD,-6.437929032,FX
Montserrat,YTD,-0.08561126028,FX
Malta,YTD,0.3267211673,FX
Mauritius,YTD,2.809650726,FX
Maldives,YTD,2.791238204,FX
Malawi,YTD,-3.333979996,FX
Mexico,YTD,2.665696668,FX
Malaysia,YTD,-3.771875672,FX
Mozambique,YTD,-2.226537351,FX
Namibia,YTD,3.728919269,FX
New Caledonia,YTD,-0.7844629482,FX
Niger,YTD,-2.517595341,FX
Norfolk Island,YTD,1.671584157,FX
Nigeria,YTD,-1.440945792,FX
Nicaragua,YTD,-0.07765091313,FX
The Netherlands,YTD,-3.106659682,FX
Norway,YTD,-2.688661787,FX
Nepal,YTD,-0.3209919285,FX
Nauru,YTD,5.896319494,FX
Niue,YTD,0.2047369672,FX
New Zealand,YTD,1.206558944,FX
Oman,YTD,-4.395367845,FX
Panama,YTD,4.145933486,FX
Peru,YTD,-0.5685115656,FX
French Polynesia,YTD,-0.7661398227,FX
Papua New Guinea,YTD,-3.924739194,FX
Philippines,YTD,-2.21676256,FX
Pakistan,YTD,-0.1823418353,FX
Poland,YTD,2.172109474,FX
St. Pierre and Miquelon,YTD,2.454940185,FX
Pitcairn,YTD,-1.057713141,FX
Puerto Rico,YTD,-2.671330575,FX
"Palestine, State of",YTD,1.942465801,FX
Portugal,YTD,4.051249313,FX
Palau,YTD,0.8619254219,FX
Paraguay,YTD,2.815712147,FX
Qatar,YTD,-1.713495909,FX
Réunion,YTD,-0.9294998933,FX
Romania,YTD,7.520670158,FX
Serbia,YTD,1.815226142,FX
Russian Federation,YTD,-1.736660355,FX
Rwanda,YTD,-0.7104978291,FX
Saudi Arabia,YTD,-3.079348498,FX
Solomon Islands,YTD,-3.153658141,FX
Seychelles,YTD,1.629282729,FX
Sudan,YTD,-1.296205781,FX
Sweden,YTD,4.861103924,FX
Singapore,YTD,2.004755638,FX
Saint Helena,YTD,-2.925646432,FX
Slovenia,YTD,-2.818974138,FX
Svalbard and Jan Mayen Islands,YTD,1.725272346,FX
Slovakia,YTD,-0.8701332789,FX
Sierra Leone,YTD,0.5343314019,FX
San Marino,YTD,1.247992335,FX
Senegal,YTD,-3.163204422,FX
Somalia,YTD,-3.999924883,FX
Suriname,YTD,-3.347259152,FX
South Sudan,YTD,-0.1174943343,FX
Sao Tome and Principe,YTD,3.902321671,FX
El Salvador,YTD,-4.191571556,FX
Sint Maarten (Dutch part),YTD,-2.873352999,FX
Syria,YTD,0.4263322304,FX
Swaziland,YTD,4.163289086,FX
Turks and Caicos Islands,YTD,-2.913588734,FX
Chad,YTD,0.3509953045,FX
French Southern Territories,YTD,-0.7495239322,FX
Togo,YTD,-2.44112369,FX
Thailand,YTD,-3.209816697,FX
Tajikistan,YTD,1.308611569,FX
Tokelau,YTD,-2.953029814,FX
Timor-Leste,YTD,1.687208166,FX
Turkmenistan,YTD,1.091212574,FX
Tunisia,YTD,-5.278017405,FX
Tonga,YTD,-1.402898938,FX
Turkey,YTD,-0.5481674667,FX
Trinidad and Tobago,YTD,-0.6223448506,FX
Tuvalu,YTD,-0.9458836415,FX
Taiwan,YTD,4.399517126,FX
Tanzania,YTD,-0.1870940948,FX
Ukraine,YTD,-2.001154985,FX
Uganda,YTD,-3.217397284,FX
United States Minor Outlying Islands,YTD,-4.237753043,FX
United States,YTD,-0.3911280616,FX
Uruguay,YTD,-0.001141946902,FX
Uzbekistan,YTD,-3.265014672,FX
Vatican,YTD,-1.35372893,FX
Saint Vincent and the Grenadines,YTD,-0.3247311497,FX
Venezuela,YTD,2.295207305,FX
Virgin Islands (British),YTD,0.09833162343,FX
Virgin Islands (U.S.),YTD,-5.442142803,FX
Vietnam,YTD,3.199730992,FX
Vanuatu,YTD,-0.1857836377,FX
Wallis and Futuna Islands,YTD,-3.645882017,FX
Samoa,YTD,4.709656201,FX
Yemen,YTD,0.3387287002,FX
Mayotte,YTD,0.3997014902,FX
South Africa,YTD,0.9788373076,FX
Zambia,YTD,2.000814299,FX
Zimbabwe,YTD,-4.932640206,FX
Andorra,MTD,0.6072187411,FX
United Arab Emirates,MTD,-0.7642833127,FX
Afghanistan,MTD,-2.238377189,FX
Antigua and Barbuda,MTD,-0.8828218239,FX
Anguilla,MTD,-4.404305229,FX
Albania,MTD,-5.317300742,FX
Armenia,MTD,-2.887043125,FX
Angola,MTD,2.147707211,FX
Antarctica,MTD,5.397191732,FX
Argentina,MTD,-1.775086033,FX
American Samoa,MTD,-0.6430526133,FX
Austria,MTD,3.204719753,FX
Australia,MTD,0.1654644711,FX
Aruba,MTD,0.5408254793,FX
Åland Islands,MTD,-0.1947360199,FX
Azerbaijan,MTD,-2.543010363,FX
Bosnia and Herzegovina,MTD,-6.082585952,FX
Barbados,MTD,-6.4536187,FX
Bangladesh,MTD,-0.9945797995,FX
Belgium,MTD,1.725834243,FX
Burkina Faso,MTD,-1.198736264,FX
Bulgaria,MTD,-4.216966818,FX
Bahrain,MTD,4.967481167,FX
Burundi,MTD,-2.770921995,FX
Benin,MTD,8.516331402,FX
Saint Barthélemy,MTD,0.1859425571,FX
Bermuda,MTD,-0.6948570014,FX
Brunei Darussalam,MTD,-0.5429559989,FX
Bolivia,MTD,-3.439720806,FX
Caribbean Netherlands,MTD,0.7709745744,FX
Brazil,MTD,0.4314323876,FX
Bahamas,MTD,7.493331985,FX
Bhutan,MTD,2.827529535,FX
Bouvet Island,MTD,-1.492861009,FX
Botswana,MTD,-1.257477521,FX
Belarus,MTD,0.06114712661,FX
Belize,MTD,-0.5553812018,FX
Canada,MTD,-4.966255468,FX
Cocos (Keeling) Islands,MTD,-4.379169696,FX
"Congo, Democratic Republic of",MTD,3.606397697,FX
Central African Republic,MTD,-0.7096438433,FX
Congo,MTD,-0.1396264472,FX
Switzerland,MTD,-2.048839048,FX
Côte d'Ivoire,MTD,4.498875477,FX
Cook Islands,MTD,-0.9854078328,FX
Chile,MTD,2.40601622,FX
Cameroon,MTD,5.755860538,FX
China,MTD,-1.430572779,FX
Colombia,MTD,2.194461486,FX
Costa Rica,MTD,2.626192319,FX
Cuba,MTD,2.718569456,FX
Cape Verde,MTD,-0.7897098564,FX
Curaçao,MTD,-4.270723149,FX
Christmas Island,MTD,1.768757327,FX
Cyprus,MTD,-0.5555745461,FX
Czech Republic,MTD,-0.1394335048,FX
Germany,MTD,3.107144751,FX
Djibouti,MTD,-5.018780533,FX
Denmark,MTD,-2.947079318,FX
Dominica,MTD,-0.1834549427,FX
Dominican Republic,MTD,-1.928446941,FX
Algeria,MTD,1.879152606,FX
Ecuador,MTD,-4.766083588,FX
Estonia,MTD,1.658224956,FX
Egypt,MTD,2.882315258,FX
Western Sahara,MTD,-5.607732454,FX
Eritrea,MTD,-0.1201369887,FX
Spain,MTD,-6.691744595,FX
Ethiopia,MTD,0.7247584826,FX
Finland,MTD,0.9310817277,FX
Fiji,MTD,-1.098434923,FX
Falkland Islands,MTD,1.610301072,FX
"Micronesia, Federated States of",MTD,-2.206399093,FX
Faroe Islands,MTD,-1.759473029,FX
France,MTD,-5.103301441,FX
Gabon,MTD,-2.023250571,FX
United Kingdom,MTD,1.310911059,FX
Grenada,MTD,3.291859594,FX
Georgia,MTD,4.334754362,FX
French Guiana,MTD,2.315143901,FX
Guernsey,MTD,-2.247606451,FX
Ghana,MTD,-4.077482236,FX
Gibraltar,MTD,-2.083052327,FX
Greenland,MTD,0.2147393462,FX
Gambia,MTD,0.7433071105,FX
Guinea,MTD,3.106422297,FX
Guadeloupe,MTD,3.564079702,FX
Equatorial Guinea,MTD,0.2524334049,FX
Greece,MTD,4.062641387,FX
South Georgia and the South Sandwich Islands,MTD,-1.113479647,FX
Guatemala,MTD,2.576980782,FX
Guam,MTD,0.7541240603,FX
Guinea-Bissau,MTD,1.193697993,FX
Guyana,MTD,-0.5509524736,FX
Hong Kong,MTD,-3.226760532,FX
Heard and McDonald Islands,MTD,0.9176127466,FX
Honduras,MTD,-0.4964228365,FX
Croatia,MTD,1.020330553,FX
Haiti,MTD,-1.183671195,FX
Hungary,MTD,3.046187984,FX
Indonesia,MTD,-0.1829419315,FX
Ireland,MTD,3.535118896,FX
Israel,MTD,-0.65396141,FX
Isle of Man,MTD,0.4498809696,FX
India,MTD,-2.217818734,FX
British Indian Ocean Territory,MTD,-3.450115495,FX
Iraq,MTD,3.242360619,FX
Iran,MTD,5.502067897,FX
Iceland,MTD,1.458763406,FX
Italy,MTD,1.652891699,FX
Jersey,MTD,-3.824409488,FX
Jamaica,MTD,2.036378767,FX
Jordan,MTD,2.64833062,FX
Japan,MTD,1.088133592,FX
Kenya,MTD,3.225263014,FX
Kyrgyzstan,MTD,4.483232978,FX
Cambodia,MTD,-5.798576734,FX
Kiribati,MTD,2.646925543,FX
Comoros,MTD,-0.3147154219,FX
Saint Kitts and Nevis,MTD,-3.492532655,FX
North Korea,MTD,2.654449419,FX
South Korea,MTD,1.887165124,FX
Kuwait,MTD,-2.29825862,FX
Cayman Islands,MTD,-2.091363068,FX
Kazakhstan,MTD,-1.541458289,FX
Lao People's Democratic Republic,MTD,4.758640398,FX
Lebanon,MTD,1.415909414,FX
Saint Lucia,MTD,-4.163316705,FX
Liechtenstein,MTD,-2.058468562,FX
Sri Lanka,MTD,0.07868147829,FX
Liberia,MTD,10.15118984,FX
Lesotho,MTD,2.639211804,FX
Lithuania,MTD,2.143121883,FX
Luxembourg,MTD,0.5017332931,FX
Latvia,MTD,2.675268186,FX
Libya,MTD,1.733391732,FX
Morocco,MTD,-2.58596113,FX
Monaco,MTD,3.024474511,FX
Moldova,MTD,1.59630353,FX
Montenegro,MTD,-7.439626781,FX
Saint-Martin (France),MTD,1.551858162,FX
Madagascar,MTD,-0.4816209806,FX
Marshall Islands,MTD,0.8240970664,FX
Macedonia,MTD,-0.8245750836,FX
Mali,MTD,-1.045495013,FX
Myanmar,MTD,-8.259780634,FX
Mongolia,MTD,2.99537049,FX
Macau,MTD,1.355718004,FX
Northern Mariana Islands,MTD,-0.8153157642,FX
Martinique,MTD,0.4782067367,FX
Mauritania,MTD,2.01518534,FX
Montserrat,MTD,-2.745636369,FX
Malta,MTD,-2.118514666,FX
Mauritius,MTD,4.014907313,FX
Maldives,MTD,1.889497263,FX
Malawi,MTD,-2.977787957,FX
Mexico,MTD,1.761195599,FX
Malaysia,MTD,-0.8081076185,FX
Mozambique,MTD,-4.400903895,FX
Namibia,MTD,2.806202167,FX
New Caledonia,MTD,2.319221286,FX
Niger,MTD,0.1458804722,FX
Norfolk Island,MTD,3.389130711,FX
Nigeria,MTD,1.278989353,FX
Nicaragua,MTD,6.469708896,FX
The Netherlands,MTD,-1.308409245,FX
Norway,MTD,1.353451105,FX
Nepal,MTD,-3.500199324,FX
Nauru,MTD,3.203039595,FX
Niue,MTD,-4.34700184,FX
New Zealand,MTD,-1.521804889,FX
Oman,MTD,-0.2919703234,FX
Panama,MTD,2.805065123,FX
Peru,MTD,5.294407359,FX
French Polynesia,MTD,-4.312388075,FX
Papua New Guinea,MTD,4.169559231,FX
Philippines,MTD,4.050467585,FX
Pakistan,MTD,-2.512539427,FX
Poland,MTD,4.196405599,FX
St. Pierre and Miquelon,MTD,2.364146635,FX
Pitcairn,MTD,-1.606934789,FX
Puerto Rico,MTD,0.6823393989,FX
"Palestine, State of",MTD,2.492017912,FX
Portugal,MTD,-3.029141863,FX
Palau,MTD,0.1436636523,FX
Paraguay,MTD,-3.66027847,FX
Qatar,MTD,-0.02058646204,FX
Réunion,MTD,-0.4192897001,FX
Romania,MTD,-0.6422618905,FX
Serbia,MTD,5.417032386,FX
Russian Federation,MTD,-5.647971249,FX
Rwanda,MTD,1.002881142,FX
Saudi Arabia,MTD,2.858562524,FX
Solomon Islands,MTD,-1.022852996,FX
Seychelles,MTD,4.88703321,FX
Sudan,MTD,-0.335840856,FX
Sweden,MTD,2.416189327,FX
Singapore,MTD,-1.721187318,FX
Saint Helena,MTD,-1.830189432,FX
Slovenia,MTD,-0.8982849792,FX
Svalbard and Jan Mayen Islands,MTD,-4.120111578,FX
Slovakia,MTD,5.811953645,FX
Sierra Leone,MTD,-3.1124652,FX
San Marino,MTD,-2.084734272,FX
Senegal,MTD,-3.218817142,FX
Somalia,MTD,3.266673557,FX
Suriname,MTD,-4.286165801,FX
South Sudan,MTD,4.061518732,FX
Sao Tome and Principe,MTD,1.334455718,FX
El Salvador,MTD,2.305775658,FX
Sint Maarten (Dutch part),MTD,-2.462555196,FX
Syria,MTD,-2.276086227,FX
Swaziland,MTD,2.711874711,FX
Turks and Caicos Islands,MTD,-4.40850408,FX
Chad,MTD,-1.332205695,FX
French Southern Territories,MTD,1.065989292,FX
Togo,MTD,-0.6042507204,FX
Thailand,MTD,-0.6859661581,FX
Tajikistan,MTD,-3.339932149,FX
Tokelau,MTD,2.567653134,FX
Timor-Leste,MTD,0.8336879687,FX
Turkmenistan,MTD,-0.7515724788,FX
Tunisia,MTD,1.198550978,FX
Tonga,MTD,-1.81893485,FX
Turkey,MTD,-3.863028304,FX
Trinidad and Tobago,MTD,-2.056848143,FX
Tuvalu,MTD,-2.116485658,FX
Taiwan,MTD,-3.680209372,FX
Tanzania,MTD,-0.1362716792,FX
Ukraine,MTD,2.298606596,FX
Uganda,MTD,3.916269467,FX
United States Minor Outlying Islands,MTD,-5.586790838,FX
United States,MTD,-1.403530339,FX
Uruguay,MTD,-2.882690545,FX
Uzbekistan,MTD,1.839418985,FX
Vatican,MTD,7.110934132,FX
Saint Vincent and the Grenadines,MTD,-6.368590345,FX
Venezuela,MTD,-0.1196678652,FX
Virgin Islands (British),MTD,2.61836097,FX
Virgin Islands (U.S.),MTD,3.57226609,FX
Vietnam,MTD,-1.520163516,FX
Vanuatu,MTD,-4.809819413,FX
Wallis and Futuna Islands,MTD,-1.739823913,FX
Samoa,MTD,-3.865833472,FX
Yemen,MTD,1.392749662,FX
Mayotte,MTD,-1.567924712,FX
South Africa,MTD,-2.068912322,FX
Zambia,MTD,-2.255232283,FX
Zimbabwe,MTD,-2.211064953,FX
Andorra,2017,-1.700256416,FX
United Arab Emirates,2017,1.06388096,FX
Afghanistan,2017,-3.960580413,FX
Antigua and Barbuda,2017,-2.327639565,FX
Anguilla,2017,1.919347152,FX
Albania,2017,1.789627946,FX
Armenia,2017,1.533244058,FX
Angola,2017,-4.151503149,FX
Antarctica,2017,1.830289382,FX
Argentina,2017,-0.1414446126,FX
American Samoa,2017,-1.752939512,FX
Austria,2017,2.595127791,FX
Australia,2017,-0.2513909897,FX
Aruba,2017,-6.829404713,FX
Åland Islands,2017,-6.501240488,FX
Azerbaijan,2017,-1.804553251,FX
Bosnia and Herzegovina,2017,4.94726975,FX
Barbados,2017,-4.213539333,FX
Bangladesh,2017,-2.321661319,FX
Belgium,2017,1.718895292,FX
Burkina Faso,2017,-1.59087005,FX
Bulgaria,2017,-6.333439243,FX
Bahrain,2017,-4.338412757,FX
Burundi,2017,-0.5609254463,FX
Benin,2017,1.026751117,FX
Saint Barthélemy,2017,0.179491613,FX
Bermuda,2017,-3.422830121,FX
Brunei Darussalam,2017,1.222681563,FX
Bolivia,2017,-1.09374283,FX
Caribbean Netherlands,2017,-1.057974144,FX
Brazil,2017,1.151368522,FX
Bahamas,2017,-4.406627434,FX
Bhutan,2017,-0.3300012628,FX
Bouvet Island,2017,0.2024941927,FX
Botswana,2017,-4.015133064,FX
Belarus,2017,-4.369492431,FX
Belize,2017,-1.709044931,FX
Canada,2017,-2.0558221,FX
Cocos (Keeling) Islands,2017,-0.3348484092,FX
"Congo, Democratic Republic of",2017,-2.543165101,FX
Central African Republic,2017,3.804493665,FX
Congo,2017,-4.002586384,FX
Switzerland,2017,-0.5426353267,FX
Côte d'Ivoire,2017,6.669025186,FX
