Country,Horizon,Return,Asset Class
South Africa,MTD,9.532812429,Bond
South Africa,MTD,-2.068912322,FX
South Georgia and the South Sandwich Islands,MTD,14.94724278,Equity
South Georgia and the South Sandwich Islands,MTD,-15.29174921,Bond
South Georgia and the South Sandwich Islands,MTD,-1.113479647,FX
South Korea,MTD,6.978510897,Equity
South Korea,MTD,8.385497206,Bond
South Korea,MTD,1.887165124,FX
South Sudan,MTD,-6.770616879,Equity
South Sudan,MTD,8.665204248,Bond
South Sudan,MTD,4.061518732,FX
Spain,MTD,-19.93079381,Equity
Spain,MTD,-6.662003951,Bond
Spain,MTD,-6.691744595,FX
Sri Lanka,MTD,0.06007028952,Equity
Sri Lanka,MTD,-6.976813252,Bond
Sri Lanka,MTD,0.07868147829,FX
St. Pierre and Miquelon,MTD,15.31219132,Equity
St. Pierre and Miquelon,MTD,-5.639488153,Bond
St. Pierre and Miquelon,MTD,2.364146635,FX
Sudan,MTD,4.060473843,Equity
Sudan,MTD,4.538849357,Bond
Sudan,MTD,-0.335840856,FX
Suriname,MTD,-30.8905188,Equity
Suriname,MTD,-3.421492932,Bond
Suriname,MTD,-4.286165801,FX
Svalbard and Jan Mayen Islands,MTD,-0.7397105151,Equity
Svalbard and Jan Mayen Islands,MTD,-0.4973969133,Bond
Svalbard and Jan Mayen Islands,MTD,-4.120111578,FX
Swaziland,MTD,2.991086713,Equity
Swaziland,MTD,5.770940051,Bond
Swaziland,MTD,2.711874711,FX
Sweden,MTD,-11.24290051,Equity
Sweden,MTD,8.969019338,Bond
Sweden,MTD,2.416189327,FX
Switzerland,MTD,0.3005065176,Equity
Switzerland,MTD,-4.808035722,Bond
Switzerland,MTD,-2.048839048,FX
Syria,MTD,5.135596802,Equity
Syria,MTD,-11.44368982,Bond
Syria,MTD,-2.276086227,FX
Taiwan,MTD,23.05438956,Equity
Taiwan,MTD,-1.613521028,Bond
Taiwan,MTD,-3.680209372,FX
Tajikistan,MTD,-2.613221298,Equity
Tajikistan,MTD,6.238192709,Bond
Tajikistan,MTD,-3.339932149,FX
Tanzania,MTD,8.767613692,Equity
Tanzania,MTD,12.67903311,Bond
Tanzania,MTD,-0.1362716792,FX
Thailand,MTD,-1.708376529,Equity
Thailand,MTD,1.395980934,Bond
Thailand,MTD,-0.6859661581,FX
The Netherlands,MTD,5.822179324,Equity
The Netherlands,MTD,-3.097210881,Bond
The Netherlands,MTD,-1.308409245,FX
Timor-Leste,MTD,-15.53085034,Equity
Timor-Leste,MTD,16.79727803,Bond
Timor-Leste,MTD,0.8336879687,FX
Togo,MTD,-7.779572874,Equity
Togo,MTD,8.532402141,Bond
Togo,MTD,-0.6042507204,FX
Tokelau,MTD,-27.2571847,Equity
Tokelau,MTD,1.362873236,Bond
Tokelau,MTD,2.567653134,FX
Tonga,MTD,-16.8174996,Equity
Tonga,MTD,-7.687979132,Bond
Tonga,MTD,-1.81893485,FX
Trinidad and Tobago,MTD,-15.61686408,Equity
Trinidad and Tobago,MTD,8.880008126,Bond
Trinidad and Tobago,MTD,-2.056848143,FX
Tunisia,MTD,6.84368127,Equity
Tunisia,MTD,-2.990276673,Bond
Tunisia,MTD,1.198550978,FX
Turkey,MTD,-9.5387488,Equity
Turkey,MTD,-10.04777322,Bond
Turkey,MTD,-3.863028304,FX
Turkmenistan,MTD,-24.52066273,Equity
Turkmenistan,MTD,-0.2776285045,Bond
Turkmenistan,MTD,-0.7515724788,FX
Turks and Caicos Islands,MTD,-23.85239688,Equity
Turks and Caicos Islands,MTD,2.323449568,Bond
Turks and Caicos Islands,MTD,-4.40850408,FX
Tuvalu,MTD,-19.99358369,Equity
Tuvalu,MTD,7.953976113,Bond
Tuvalu,MTD,-2.116485658,FX
Uganda,MTD,0.5228880942,Equity
Uganda,MTD,6.334720757,Bond
Uganda,MTD,3.916269467,FX
Ukraine,MTD,-2.483485785,Equity
Ukraine,MTD,-3.634286503,Bond
Ukraine,MTD,2.298606596,FX
United Arab Emirates,MTD,15.10319896,Equity
United Arab Emirates,MTD,0.5118753199,Bond
United Arab Emirates,MTD,-0.7642833127,FX
United Kingdom,MTD,27.63214284,Equity
United Kingdom,MTD,-8.787806981,Bond
United Kingdom,MTD,1.310911059,FX
United States,MTD,-21.38633642,Equity
United States,MTD,-1.293845776,Bond
United States,MTD,-1.403530339,FX
United States Minor Outlying Islands,MTD,-11.88276809,Equity
United States Minor Outlying Islands,MTD,11.73634307,Bond
United States Minor Outlying Islands,MTD,-5.586790838,FX
Uruguay,MTD,-21.11689365,Equity
Uruguay,MTD,-13.23566435,Bond
Uruguay,MTD,-2.882690545,FX
Uzbekistan,MTD,29.35821217,Equity
Uzbekistan,MTD,-14.61995961,Bond
Uzbekistan,MTD,1.839418985,FX
Vanuatu,MTD,-18.94468168,Equity
Vanuatu,MTD,11.03453797,Bond
Vanuatu,MTD,-4.809819413,FX
Vatican,MTD,-12.15101387,Equity
Vatican,MTD,3.462544988,Bond
Vatican,MTD,7.110934132,FX
Venezuela,MTD,21.56932407,Equity
Venezuela,MTD,-0.9740207827,Bond
Venezuela,MTD,-0.1196678652,FX
Vietnam,MTD,-6.022378152,Equity
Vietnam,MTD,6.785146466,Bond
Vietnam,MTD,-1.520163516,FX
Virgin Islands (British),MTD,-44.36939145,Equity
Virgin Islands (British),MTD,-22.3112997,Bond
Virgin Islands (British),MTD,2.61836097,FX
Virgin Islands (U.S.),MTD,25.65791573,Equity
Virgin Islands (U.S.),MTD,-9.81032482,Bond
Virgin Islands (U.S.),MTD,3.57226609,FX
Wallis and Futuna Islands,MTD,-6.136509368,Equity
Wallis and Futuna Islands,MTD,0.4730164837,Bond
Wallis and Futuna Islands,MTD,-1.739823913,FX
Western Sahara,MTD,8.01708959,Equity
Western Sahara,MTD,9.811841067,Bond
Western Sahara,MTD,-5.607732454,FX
Yemen,MTD,-5.519847049,Equity
Yemen,MTD,-13.3938467,Bond
Yemen,MTD,1.392749662,FX
Zambia,MTD,-3.8817729,Equity
Zambia,MTD,-7.784025214,Bond
Zambia,MTD,-2.255232283,FX
Zimbabwe,MTD,-5.236308515,Equity
Zimbabwe,MTD,2.691023966,Bond
Zimbabwe,MTD,-2.211064953,FX
Afghanistan,2017,15.80678279,Equity
Afghanistan,2017,10.04923368,Bond
Afghanistan,2017,-3.960580413,FX
Åland Islands,2017,-4.134015023,Equity
Åland Islands,2017,5.740178038,Bond
Åland Islands,2017,-6.501240488,FX
Albania,2017,-6.542218914,Equity
Albania,2017,3.724138667,Bond
Albania,2017,1.789627946,FX
Algeria,2017,17.78492856,Equity
Algeria,2017,2.138299977,Bond
Algeria,2017,-0.7795323416,FX
American Samoa,2017,-6.295474865,Equity
American Samoa,2017,-2.024543519,Bond
American Samoa,2017,-1.752939512,FX
Andorra,2017,24.06592587,Equity
Andorra,2017,-4.735054802,Bond
Andorra,2017,-1.700256416,FX
Angola,2017,8.151528422,Equity
Angola,2017,3.549814931,Bond
Angola,2017,-4.151503149,FX
Anguilla,2017,3.505362502,Equity
Anguilla,2017,-11.21314262,Bond
Anguilla,2017,1.919347152,FX
Antarctica,2017,-2.653397807,Equity
Antarctica,2017,-9.853004246,Bond
Antarctica,2017,1.830289382,FX
Antigua and Barbuda,2017,-1.327576494,Equity
Antigua and Barbuda,2017,-2.43342148,Bond
Antigua and Barbuda,2017,-2.327639565,FX
Argentina,2017,-2.008296846,Equity
Argentina,2017,-1.082927421,Bond
Argentina,2017,-0.1414446126,FX
Armenia,2017,-2.165856078,Equity
Armenia,2017,12.72578181,Bond
Armenia,2017,1.533244058,FX
Aruba,2017,10.86730751,Equity
Aruba,2017,9.392211031,Bond
Aruba,2017,-6.829404713,FX
Australia,2017,-1.223410688,Equity
Australia,2017,-2.585414865,Bond
Australia,2017,-0.2513909897,FX
Austria,2017,-10.62490601,Equity
Austria,2017,4.081181251,Bond
Austria,2017,2.595127791,FX
Azerbaijan,2017,-13.85957768,Equity
Azerbaijan,2017,-6.499976712,Bond
Azerbaijan,2017,-1.804553251,FX
Bahamas,2017,13.42367468,Equity
Bahamas,2017,4.969433032,Bond
Bahamas,2017,-4.406627434,FX
Bahrain,2017,4.925121732,Equity
Bahrain,2017,-10.75724209,Bond
Bahrain,2017,-4.338412757,FX
Bangladesh,2017,-27.67276295,Equity
Bangladesh,2017,-7.199761277,Bond
Bangladesh,2017,-2.321661319,FX
Barbados,2017,-7.188325981,Equity
Barbados,2017,7.058625285,Bond
Barbados,2017,-4.213539333,FX
Belarus,2017,4.886447972,Equity
Belarus,2017,5.678309026,Bond
Belarus,2017,-4.369492431,FX
Belgium,2017,0.05228049557,Equity
Belgium,2017,-0.4410978732,Bond
Belgium,2017,1.718895292,FX
Belize,2017,6.948217077,Equity
Belize,2017,-1.013769102,Bond
Belize,2017,-1.709044931,FX
Benin,2017,5.845831291,Equity
Benin,2017,-5.985257217,Bond
Benin,2017,1.026751117,FX
Bermuda,2017,1.350887587,Equity
Bermuda,2017,-2.856321644,Bond
Bermuda,2017,-3.422830121,FX
Bhutan,2017,-4.208125352,Equity
Bhutan,2017,3.847838313,Bond
Bhutan,2017,-0.3300012628,FX
Bolivia,2017,20.70849054,Equity
Bolivia,2017,6.246556017,Bond
Bolivia,2017,-1.09374283,FX
Bosnia and Herzegovina,2017,-2.377801949,Equity
Bosnia and Herzegovina,2017,5.497250583,Bond
Bosnia and Herzegovina,2017,4.94726975,FX
Botswana,2017,0.1776464655,Equity
Botswana,2017,-0.1718458319,Bond
Botswana,2017,-4.015133064,FX
Bouvet Island,2017,-37.17255944,Equity
Bouvet Island,2017,13.46934397,Bond
Bouvet Island,2017,0.2024941927,FX
Brazil,2017,24.71919498,Equity
Brazil,2017,5.905296299,Bond
Brazil,2017,1.151368522,FX
British Indian Ocean Territory,2017,-6.299386339,Equity
British Indian Ocean Territory,2017,-3.268304723,Bond
British Indian Ocean Territory,2017,-6.117141634,FX
Brunei Darussalam,2017,12.11966299,Equity
Brunei Darussalam,2017,-4.123104172,Bond
Brunei Darussalam,2017,1.222681563,FX
Bulgaria,2017,-11.40069883,Equity
Bulgaria,2017,3.33941942,Bond
Bulgaria,2017,-6.333439243,FX
Burkina Faso,2017,-28.06304869,Equity
Burkina Faso,2017,-5.678299603,Bond
Burkina Faso,2017,-1.59087005,FX
Burundi,2017,-13.23159102,Equity
Burundi,2017,-5.08832179,Bond
Burundi,2017,-0.5609254463,FX
Cambodia,2017,-23.99837177,Equity
Cambodia,2017,-6.817112695,Bond
Cambodia,2017,4.737762959,FX
Cameroon,2017,8.25568645,Equity
Cameroon,2017,5.631794552,Bond
Cameroon,2017,-0.4309929661,FX
Canada,2017,13.27281252,Equity
Canada,2017,-6.19538629,Bond
Canada,2017,-2.0558221,FX
Cape Verde,2017,6.489076082,Equity
Cape Verde,2017,-10.7248611,Bond
Cape Verde,2017,-2.008459831,FX
Caribbean Netherlands,2017,-5.358620492,Equity
Caribbean Netherlands,2017,12.93992865,Bond
Caribbean Netherlands,2017,-1.057974144,FX
Cayman Islands,2017,-2.126272483,Equity
Cayman Islands,2017,0.482459141,Bond
Cayman Islands,2017,0.05789040329,FX
Central African Republic,2017,-23.0521189,Equity
Central African Republic,2017,-0.7149271713,Bond
Central African Republic,2017,3.804493665,FX
Chad,2017,30.4554277,Equity
Chad,2017,-6.889012908,Bond
Chad,2017,0.704918146,FX
Chile,2017,-12.50788524,Equity
Chile,2017,5.76143144,Bond
Chile,2017,0.2453289847,FX
China,2017,-27.79892061,Equity
China,2017,-2.31539722,Bond
China,2017,3.355646207,FX
Christmas Island,2017,25.84779979,Equity
Christmas Island,2017,-3.485907717,Bond
Christmas Island,2017,-2.806867372,FX
Cocos (Keeling) Islands,2017,-9.074962859,Equity
Cocos (Keeling) Islands,2017,-6.358627022,Bond
Cocos (Keeling) Islands,2017,-0.3348484092,FX
Colombia,2017,-21.4638806,Equity
Colombia,2017,8.637027389,Bond
Colombia,2017,1.845582031,FX
Comoros,2017,15.4208555,Equity
Comoros,2017,5.473550766,Bond
Comoros,2017,-0.5566156681,FX
Congo,2017,17.02620785,Equity
Congo,2017,-6.303287376,Bond
Congo,2017,-4.002586384,FX
"Congo, Democratic Republic of",2017,-24.83889622,Equity
"Congo, Democratic Republic of",2017,2.972606875,Bond
"Congo, Democratic Republic of",2017,-2.543165101,FX
Cook Islands,2017,-8.112284474,Equity
Cook Islands,2017,1.87732285,Bond
Cook Islands,2017,0.6448148746,FX
Costa Rica,2017,10.08989933,Equity
Costa Rica,2017,-3.919312855,Bond
Costa Rica,2017,0.3023605642,FX
Côte d'Ivoire,2017,-1.574605067,Equity
Côte d'Ivoire,2017,-1.109485001,Bond
Côte d'Ivoire,2017,6.669025186,FX
Croatia,2017,10.32301842,Equity
Croatia,2017,-10.48361728,Bond
Croatia,2017,1.600600253,FX
Cuba,2017,-45.83394232,Equity
Cuba,2017,8.692156132,Bond
Cuba,2017,1.798960644,FX
Curaçao,2017,28.95629671,Equity
Curaçao,2017,-7.374429099,Bond
Curaçao,2017,0.03403851153,FX
Cyprus,2017,-9.931673445,Equity
Cyprus,2017,-1.125047975,Bond
Cyprus,2017,0.1721012318,FX
Czech Republic,2017,-9.317757673,Equity
Czech Republic,2017,-2.677711902,Bond
Czech Republic,2017,-1.186603335,FX
Denmark,2017,-33.25031764,Equity
Denmark,2017,0.06636099329,Bond
Denmark,2017,-1.123119224,FX
Djibouti,2017,4.196798574,Equity
Djibouti,2017,5.008865445,Bond
Djibouti,2017,1.545792906,FX
Dominica,2017,-7.187957161,Equity
Dominica,2017,-2.108591899,Bond
Dominica,2017,-2.053909357,FX
Dominican Republic,2017,24.03306377,Equity
Dominican Republic,2017,-16.58740568,Bond
Dominican Republic,2017,-5.965007629,FX
Ecuador,2017,2.333861837,Equity
Ecuador,2017,-5.031572573,Bond
Ecuador,2017,-3.174947142,FX
Egypt,2017,14.73359481,Equity
Egypt,2017,2.16912968,Bond
Egypt,2017,4.964346606,FX
El Salvador,2017,-11.41342838,Equity
El Salvador,2017,-3.161772832,Bond
El Salvador,2017,0.08540358078,FX
Equatorial Guinea,2017,-2.726979557,Equity
Equatorial Guinea,2017,-2.378674853,Bond
Equatorial Guinea,2017,-3.985614032,FX
Eritrea,2017,-1.791812577,Equity
Eritrea,2017,3.221117037,Bond
Eritrea,2017,0.1838161616,FX
Estonia,2017,-19.37689061,Equity
Estonia,2017,-4.764057634,Bond
Estonia,2017,-0.2792330017,FX
Ethiopia,2017,-15.01770591,Equity
Ethiopia,2017,-3.318394314,Bond
Ethiopia,2017,3.076097711,FX
Falkland Islands,2017,26.96237865,Equity
Falkland Islands,2017,-2.550587878,Bond
Falkland Islands,2017,-2.976802203,FX
Faroe Islands,2017,-1.730901024,Equity
Faroe Islands,2017,-8.192628109,Bond
Faroe Islands,2017,-0.8938571023,FX
Fiji,2017,2.218366898,Equity
Fiji,2017,-0.9076150566,Bond
Fiji,2017,-0.7522513686,FX
Finland,2017,8.003341399,Equity
Finland,2017,5.145127594,Bond
Finland,2017,-1.902252689,FX
France,2017,3.756374306,Equity
France,2017,6.870764756,Bond
France,2017,-2.810284969,FX
French Guiana,2017,-12.45194112,Equity
French Guiana,2017,-13.23748064,Bond
French Guiana,2017,-0.5357509131,FX
French Polynesia,2017,15.4258754,Equity
French Polynesia,2017,-5.463460544,Bond
French Polynesia,2017,-1.570166714,FX
French Southern Territories,2017,-3.887742302,Equity
French Southern Territories,2017,7.71536262,Bond
French Southern Territories,2017,4.185225293,FX
Gabon,2017,-3.909732532,Equity
Gabon,2017,-4.147950019,Bond
Gabon,2017,-6.926462432,FX
Gambia,2017,16.11277343,Equity
Gambia,2017,10.0735884,Bond
Gambia,2017,3.71390204,FX
Georgia,2017,17.37538316,Equity
Georgia,2017,-3.833995181,Bond
Georgia,2017,0.6309989469,FX
Germany,2017,-11.58464973,Equity
Germany,2017,15.45095831,Bond
Germany,2017,-2.81042115,FX
Ghana,2017,-14.75138593,Equity
Ghana,2017,23.28957139,Bond
Ghana,2017,2.303133895,FX
Gibraltar,2017,6.872590078,Equity
Gibraltar,2017,13.7996557,Bond
Gibraltar,2017,-2.108480588,FX
Greece,2017,-22.22277527,Equity
Greece,2017,-4.603523206,Bond
Greece,2017,-0.7871322207,FX
Greenland,2017,5.527957686,Equity
Greenland,2017,5.81514706,Bond
Greenland,2017,-0.1833823172,FX
Grenada,2017,-25.69032102,Equity
Grenada,2017,4.094459814,Bond
Grenada,2017,0.1796206672,FX
Guadeloupe,2017,-5.927265143,Equity
Guadeloupe,2017,-5.160180895,Bond
Guadeloupe,2017,-0.9822282289,FX
Guam,2017,-9.19614569,Equity
Guam,2017,-8.021317275,Bond
Guam,2017,0.4669844918,FX
Guatemala,2017,4.064978678,Equity
Guatemala,2017,-5.944675744,Bond
Guatemala,2017,-3.541279833,FX
Guernsey,2017,15.7400719,Equity
Guernsey,2017,4.697679015,Bond
Guernsey,2017,1.91369552,FX
Guinea,2017,0.9908052679,Equity
Guinea,2017,-0.007960142617,Bond
Guinea,2017,3.937338899,FX
Guinea-Bissau,2017,-25.20863759,Equity
Guinea-Bissau,2017,-13.89240993,Bond
Guinea-Bissau,2017,4.952055097,FX
Guyana,2017,28.85326004,Equity
Guyana,2017,2.6114584,Bond
Guyana,2017,-2.403236544,FX
Haiti,2017,-30.08666693,Equity
Haiti,2017,2.567575589,Bond
Haiti,2017,-1.11534957,FX
Heard and McDonald Islands,2017,9.290317157,Equity
Heard and McDonald Islands,2017,-1.88906791,Bond
Heard and McDonald Islands,2017,-3.156434596,FX
Honduras,2017,2.467574739,Equity
Honduras,2017,-2.92910991,Bond
Honduras,2017,-0.4832471837,FX
Hong Kong,2017,-26.2878354,Equity
Hong Kong,2017,-6.042608233,Bond
Hong Kong,2017,-4.303416801,FX
Hungary,2017,0.1968388765,Equity
Hungary,2017,-0.8148803064,Bond
Hungary,2017,-0.06325183311,FX
Iceland,2017,0.0934030275,Equity
Iceland,2017,3.332154327,Bond
Iceland,2017,0.06557819328,FX
India,2017,-13.59790639,Equity
India,2017,-0.4485270486,Bond
India,2017,2.190461057,FX
Indonesia,2017,21.6992583,Equity
Indonesia,2017,4.599000022,Bond
Indonesia,2017,-2.301504972,FX
Iran,2017,-5.846257691,Equity
Iran,2017,6.140743258,Bond
Iran,2017,-2.924799705,FX
Iraq,2017,19.83672935,Equity
Iraq,2017,-8.257343301,Bond
Iraq,2017,3.545814671,FX
Ireland,2017,18.77657907,Equity
Ireland,2017,0.6329914102,Bond
Ireland,2017,3.854208796,FX
Isle of Man,2017,-9.61460097,Equity
Isle of Man,2017,-1.572480355,Bond
Isle of Man,2017,0.8901035864,FX
Israel,2017,3.723635434,Equity
Israel,2017,-6.16918371,Bond
Israel,2017,0.8194400292,FX
Italy,2017,9.818608885,Equity
Italy,2017,-16.51814795,Bond
Italy,2017,-6.035891094,FX
Jamaica,2017,19.47727006,Equity
Jamaica,2017,-2.206758869,Bond
Jamaica,2017,-3.418299365,FX
Japan,2017,19.81447652,Equity
Japan,2017,-0.8264507717,Bond
Japan,2017,-4.602262615,FX
Jersey,2017,14.54157501,Equity
Jersey,2017,-0.6564494233,Bond
Jersey,2017,-3.651685726,FX
Jordan,2017,-10.65946479,Equity
Jordan,2017,8.265701827,Bond
Jordan,2017,5.641033874,FX
Kazakhstan,2017,-19.27794811,Equity
Kazakhstan,2017,-12.77507253,Bond
Kazakhstan,2017,-4.155994071,FX
Kenya,2017,-1.090914008,Equity
Kenya,2017,-3.991820187,Bond
Kenya,2017,-1.275223775,FX
Kiribati,2017,4.63897982,Equity
Kiribati,2017,-7.323811087,Bond
Kiribati,2017,1.264330004,FX
Kuwait,2017,-16.93239965,Equity
Kuwait,2017,-2.367519579,Bond
Kuwait,2017,-1.843754298,FX
Kyrgyzstan,2017,-4.629263477,Equity
Kyrgyzstan,2017,-3.67176007,Bond
Kyrgyzstan,2017,-0.4929115182,FX
Lao People's Democratic Republic,2017,-3.446720707,Equity
Lao People's Democratic Republic,2017,-8.971039896,Bond
Lao People's Democratic Republic,2017,-1.605929632,FX
Latvia,2017,-0.1314992153,Equity
Latvia,2017,-4.38572468,Bond
Latvia,2017,0.4811631125,FX
Lebanon,2017,-15.77895451,Equity
Lebanon,2017,4.955621863,Bond
Lebanon,2017,2.565283525,FX
Lesotho,2017,-18.12299549,Equity
Lesotho,2017,4.22914263,Bond
Lesotho,2017,2.508123961,FX
Liberia,2017,7.581113177,Equity
Liberia,2017,11.91327054,Bond
Liberia,2017,-1.572523752,FX
Libya,2017,5.934819132,Equity
Libya,2017,-3.810724335,Bond
Libya,2017,-5.949086691,FX
Liechtenstein,2017,-14.37577219,Equity
Liechtenstein,2017,4.914391313,Bond
Liechtenstein,2017,2.414241235,FX
Lithuania,2017,6.450983776,Equity
Lithuania,2017,-3.863397401,Bond
Lithuania,2017,4.139795922,FX
Luxembourg,2017,0.8233580519,Equity
Luxembourg,2017,0.6621756893,Bond
Luxembourg,2017,1.340881044,FX
Macau,2017,7.70786021,Equity
Macau,2017,2.919555424,Bond
Macau,2017,5.457347667,FX
Macedonia,2017,2.75333928,Equity
Macedonia,2017,5.515359553,Bond
Macedonia,2017,1.335601791,FX
Madagascar,2017,9.966832851,Equity
Madagascar,2017,9.124234981,Bond
Madagascar,2017,-2.9950276,FX
Malawi,2017,17.9291502,Equity
Malawi,2017,-8.517630636,Bond
Malawi,2017,-2.669872672,FX
Malaysia,2017,-24.18140679,Equity
Malaysia,2017,7.850896777,Bond
Malaysia,2017,0.1066990359,FX
Maldives,2017,-11.90163115,Equity
Maldives,2017,4.97038976,Bond
Maldives,2017,0.9829087954,FX
Mali,2017,-26.99586126,Equity
Mali,2017,-0.3490855714,Bond
Mali,2017,-0.8244124567,FX
Malta,2017,2.616061131,Equity
Malta,2017,3.659819165,Bond
Malta,2017,4.04561076,FX
Marshall Islands,2017,0.4572915912,Equity
Marshall Islands,2017,-4.128507961,Bond
Marshall Islands,2017,0.8179686018,FX
Martinique,2017,16.92899539,Equity
Martinique,2017,5.524241555,Bond
Martinique,2017,1.229832846,FX
Mauritania,2017,-12.39652315,Equity
Mauritania,2017,0.6717438639,Bond
Mauritania,2017,5.487407227,FX
Mauritius,2017,-18.86024676,Equity
Mauritius,2017,9.055001174,Bond
Mauritius,2017,-0.7176144818,FX
Mayotte,2017,11.1898317,Equity
Mayotte,2017,-8.700608923,Bond
Mayotte,2017,6.41750032,FX
Mexico,2017,6.042868644,Equity
Mexico,2017,2.663877916,Bond
Mexico,2017,-1.37161435,FX
"Micronesia, Federated States of",2017,-6.257040529,Equity
"Micronesia, Federated States of",2017,-0.6450619706,Bond
"Micronesia, Federated States of",2017,1.894595968,FX
Moldova,2017,-16.30221428,Equity
Moldova,2017,8.162506333,Bond
Moldova,2017,-0.01435763418,FX
Monaco,2017,2.649324198,Equity
Monaco,2017,-12.18915917,Bond
Monaco,2017,1.819293483,FX
Mongolia,2017,2.480704569,Equity
Mongolia,2017,0.9034771736,Bond
Mongolia,2017,0.5244764587,FX
Montenegro,2017,-24.3257053,Equity
Montenegro,2017,4.463850018,Bond
Montenegro,2017,2.788623757,FX
Montserrat,2017,15.81136572,Equity
Montserrat,2017,8.530910638,Bond
Montserrat,2017,-0.1218633949,FX
Morocco,2017,2.025154044,Equity
Morocco,2017,-0.14134689,Bond
Morocco,2017,4.669237064,FX
Mozambique,2017,32.91148808,Equity
Mozambique,2017,-5.960415189,Bond
Mozambique,2017,2.657337859,FX
Myanmar,2017,-1.603700846,Equity
Myanmar,2017,2.355470518,Bond
Myanmar,2017,2.290486543,FX
Namibia,2017,-0.2323276825,Equity
Namibia,2017,-0.5785817183,Bond
Namibia,2017,-3.975180867,FX
Nauru,2017,-19.19203938,Equity
Nauru,2017,-8.386893982,Bond
Nauru,2017,2.19325736,FX
Nepal,2017,11.728514,Equity
Nepal,2017,-2.721092996,Bond
Nepal,2017,2.304684225,FX
New Caledonia,2017,19.24747603,Equity
New Caledonia,2017,-3.155595798,Bond
New Caledonia,2017,4.366049735,FX
New Zealand,2017,-2.340476916,Equity
New Zealand,2017,-3.801011042,Bond
New Zealand,2017,1.157404469,FX
Nicaragua,2017,15.7625663,Equity
Nicaragua,2017,10.79444354,Bond
Nicaragua,2017,-3.265662854,FX
Niger,2017,-1.297515303,Equity
Niger,2017,4.517899652,Bond
Niger,2017,-1.093609562,FX
Nigeria,2017,-6.348374948,Equity
Nigeria,2017,-5.795954815,Bond
Nigeria,2017,-5.642050954,FX
Niue,2017,-12.36850702,Equity
Niue,2017,-8.388281193,Bond
Niue,2017,-2.073259437,FX
Norfolk Island,2017,5.430169162,Equity
Norfolk Island,2017,-4.998054692,Bond
Norfolk Island,2017,0.8706976776,FX
North Korea,2017,5.28428845,Equity
North Korea,2017,-0.5669639531,Bond
North Korea,2017,-1.180977301,FX
Northern Mariana Islands,2017,2.394714716,Equity
Northern Mariana Islands,2017,4.279185351,Bond
Northern Mariana Islands,2017,-2.645105021,FX
Norway,2017,16.89191547,Equity
Norway,2017,-0.2580378213,Bond
Norway,2017,0.7942744248,FX
Oman,2017,-17.21810196,Equity
Oman,2017,-7.383579252,Bond
Oman,2017,-0.1245480342,FX
Pakistan,2017,-6.738509242,Equity
Pakistan,2017,1.010961931,Bond
Pakistan,2017,-2.539509093,FX
Palau,2017,35.94114225,Equity
Palau,2017,-2.703418207,Bond
Palau,2017,0.5807116667,FX
"Palestine, State of",2017,7.386148212,Equity
"Palestine, State of",2017,2.352763467,Bond
"Palestine, State of",2017,2.563450531,FX
Panama,2017,-15.32061093,Equity
Panama,2017,-2.417666774,Bond
Panama,2017,-3.761051017,FX
Papua New Guinea,2017,8.661377975,Equity
Papua New Guinea,2017,10.55474847,Bond
Papua New Guinea,2017,-1.997716805,FX
Paraguay,2017,44.1018932,Equity
Paraguay,2017,3.101426145,Bond
Paraguay,2017,6.468243825,FX
Peru,2017,-0.3323400944,Equity
Peru,2017,-1.786883067,Bond
Peru,2017,0.1927233021,FX
Philippines,2017,-5.991048976,Equity
Philippines,2017,-3.985515099,Bond
Philippines,2017,-0.853835005,FX
Pitcairn,2017,5.454330214,Equity
Pitcairn,2017,-0.2813351898,Bond
Pitcairn,2017,2.738810264,FX
Poland,2017,-21.07691805,Equity
Poland,2017,1.951617301,Bond
Poland,2017,3.819605795,FX
Portugal,2017,8.607892217,Equity
Portugal,2017,6.228937778,Bond
Portugal,2017,-1.84572884,FX
Puerto Rico,2017,5.957972688,Equity
Puerto Rico,2017,2.012522608,Bond
Puerto Rico,2017,-5.391275893,FX
Qatar,2017,12.23735443,Equity
Qatar,2017,-8.227005887,Bond
Qatar,2017,1.655698158,FX
Réunion,2017,24.04197482,Equity
Réunion,2017,7.867616386,Bond
Réunion,2017,0.4578185165,FX
Romania,2017,17.37361125,Equity
Romania,2017,6.917502656,Bond
Romania,2017,-0.3409307675,FX
Russian Federation,2017,5.481028776,Equity
Russian Federation,2017,-3.087556631,Bond
Russian Federation,2017,-4.275281852,FX
Rwanda,2017,19.47352765,Equity
Rwanda,2017,14.76897672,Bond
Rwanda,2017,2.344375128,FX
Saint Barthélemy,2017,-20.63269792,Equity
Saint Barthélemy,2017,5.332423111,Bond
Saint Barthélemy,2017,0.179491613,FX
Saint Helena,2017,12.29608004,Equity
Saint Helena,2017,0.7882910179,Bond
Saint Helena,2017,0.7313690388,FX
Saint Kitts and Nevis,2017,-16.68270528,Equity
Saint Kitts and Nevis,2017,-1.302974879,Bond
Saint Kitts and Nevis,2017,1.171691343,FX
Saint Lucia,2017,-9.331807019,Equity
Saint Lucia,2017,8.327905784,Bond
Saint Lucia,2017,-3.151395925,FX
Saint Vincent and the Grenadines,2017,-21.9090359,Equity
Saint Vincent and the Grenadines,2017,1.256221916,Bond
